millis,epoch,sync,f1LV,f2LV,f3LV,f4LV,f5LV,f1RV,f2RV,f3RV,f4RV,f5RV
502014, 1542380688, 772, 777, 777, 762, 791, 757, 1637, 1202, 1207, 1578, 747
502024, 1542380688, 772, 777, 772, 762, 782, 752, 1632, 1202, 1202, 1598, 747
502034, 1542380688, 762, 772, 772, 767, 777, 752, 1637, 1207, 1202, 1603, 747
502044, 1542380688, 757, 772, 772, 762, 777, 752, 1637, 1212, 1192, 1603, 742
502054, 1542380688, 747, 767, 767, 762, 772, 747, 1622, 1207, 1197, 1617, 747
502064, 1542380688, 738, 767, 777, 767, 777, 747, 1637, 1217, 1202, 1632, 757
502074, 1542380688, 747, 757, 757, 762, 772, 742, 1632, 1207, 1197, 1622, 752
502084, 1542380688, 742, 767, 762, 757, 767, 747, 1608, 1207, 1187, 1622, 747
502094, 1542380688, 738, 782, 767, 762, 772, 742, 1578, 1207, 1187, 1637, 752
502104, 1542380688, 747, 777, 767, 752, 767, 747, 1568, 1197, 1192, 1637, 757
502114, 1542380688, 747, 772, 752, 757, 767, 742, 1564, 1187, 1197, 1637, 762
502124, 1542380688, 747, 762, 757, 752, 767, 747, 1520, 1202, 1207, 1671, 772
502134, 1542380688, 742, 772, 767, 752, 772, 752, 1505, 1187, 1197, 1656, 767
502144, 1542380688, 742, 796, 762, 747, 762, 747, 1471, 1173, 1192, 1647, 767
502154, 1542380688, 747, 806, 757, 752, 762, 742, 1417, 1168, 1192, 1671, 782
502164, 1542380688, 757, 801, 752, 757, 757, 742, 1402, 1158, 1192, 1686, 791
502174, 1542380688, 757, 811, 762, 747, 757, 742, 1378, 1163, 1192, 1730, 786
502184, 1542380688, 752, 835, 747, 752, 757, 742, 1378, 1153, 1182, 1749, 782
502194, 1542380688, 742, 879, 782, 752, 762, 747, 1314, 1153, 1182, 1779, 796
502204, 1542380688, 762, 899, 816, 752, 757, 742, 1295, 1143, 1168, 1764, 791
502214, 1542380688, 767, 933, 855, 747, 752, 738, 1226, 1138, 1153, 1759, 791
502224, 1542380688, 757, 972, 904, 752, 752, 733, 1236, 1119, 1158, 1739, 786
502234, 1542380688, 757, 987, 933, 742, 742, 733, 1221, 1089, 1129, 1720, 786
502244, 1542380688, 747, 992, 992, 742, 747, 728, 1212, 1094, 1109, 1691, 791
502254, 1542380688, 747, 997, 1031, 762, 767, 728, 1217, 1085, 1124, 1661, 791
502264, 1542380688, 757, 1021, 1045, 777, 791, 733, 1192, 1055, 1109, 1642, 782
502274, 1542380688, 767, 1021, 1070, 796, 816, 728, 1182, 1060, 1094, 1627, 777
502284, 1542380688, 762, 1016, 1089, 801, 850, 733, 1182, 1060, 1080, 1554, 762
502294, 1542380688, 762, 1021, 1129, 816, 889, 733, 1148, 1060, 1065, 1544, 767
502304, 1542380688, 752, 1021, 1153, 821, 904, 733, 1143, 1045, 1041, 1480, 757
502315, 1542380688, 747, 1031, 1173, 850, 923, 738, 1124, 1031, 1016, 1412, 747
502325, 1542380688, 733, 1050, 1202, 884, 938, 742, 1143, 1021, 1006, 1363, 752
502335, 1542380688, 738, 1055, 1212, 884, 953, 742, 1109, 1006, 992, 1285, 742
502345, 1542380688, 733, 1060, 1217, 923, 967, 742, 1089, 972, 933, 1241, 742
502355, 1542380688, 723, 1060, 1241, 938, 1011, 752, 1065, 967, 913, 1163, 742
502365, 1542380688, 723, 1065, 1260, 948, 1060, 752, 1070, 967, 889, 1119, 742
502375, 1542380688, 723, 1075, 1280, 972, 1104, 757, 1070, 943, 874, 1060, 742
502385, 1542380688, 718, 1070, 1304, 992, 1173, 767, 1036, 938, 845, 1001, 747
502395, 1542380688, 713, 1080, 1280, 987, 1173, 762, 1011, 928, 835, 953, 742
502405, 1542380688, 718, 1070, 1285, 1006, 1207, 762, 1001, 913, 830, 923, 742
502415, 1542380688, 718, 1075, 1295, 1011, 1231, 767, 962, 889, 816, 874, 742
502425, 1542380688, 713, 1075, 1295, 1016, 1251, 762, 948, 884, 801, 860, 742
502435, 1542380688, 713, 1080, 1304, 1021, 1275, 767, 742, 865, 821, 845, 742
502445, 1542380689, 713, 1080, 1309, 1026, 1295, 762, 909, 840, 826, 845, 752
502455, 1542380689, 703, 1094, 1329, 1041, 1329, 767, 747, 821, 806, 801, 742
502465, 1542380689, 713, 1080, 1324, 1031, 1329, 772, 742, 806, 791, 806, 742
502475, 1542380689, 713, 1080, 1329, 1045, 1344, 772, 742, 801, 791, 801, 742
502486, 1542380689, 718, 1070, 1334, 1050, 1353, 782, 742, 801, 777, 806, 742
502496, 1542380689, 718, 1075, 1334, 1055, 1358, 777, 738, 801, 786, 796, 742
502506, 1542380689, 718, 1070, 1334, 1045, 1368, 777, 738, 791, 782, 782, 742
502516, 1542380689, 723, 1094, 1353, 1060, 1383, 782, 742, 821, 796, 782, 747
502526, 1542380689, 713, 1080, 1348, 1050, 1368, 777, 738, 811, 782, 782, 742
502536, 1542380689, 718, 1070, 1344, 1050, 1373, 782, 738, 830, 782, 782, 742
502546, 1542380689, 718, 1080, 1348, 1050, 1358, 772, 738, 835, 782, 777, 738
502556, 1542380689, 713, 1075, 1353, 1050, 1344, 772, 738, 855, 782, 772, 738
502566, 1542380689, 703, 1085, 1358, 1050, 1339, 777, 738, 865, 791, 782, 733
502576, 1542380689, 703, 1080, 1348, 1045, 1329, 767, 738, 879, 821, 855, 747
502586, 1542380689, 708, 1085, 1363, 1041, 1309, 767, 742, 913, 811, 855, 742
502596, 1542380689, 723, 1085, 1348, 1026, 1280, 762, 738, 904, 811, 913, 742
502606, 1542380689, 728, 1085, 1348, 1021, 1260, 757, 738, 918, 845, 948, 742
502616, 1542380689, 728, 1089, 1348, 1006, 1246, 757, 738, 943, 850, 992, 742
502626, 1542380689, 728, 1089, 1344, 992, 1197, 752, 738, 948, 874, 1016, 742
502636, 1542380689, 728, 1080, 1334, 977, 1158, 747, 742, 953, 894, 1036, 742
502646, 1542380689, 723, 1099, 1344, 972, 1114, 752, 742, 957, 923, 1070, 747
502656, 1542380689, 733, 1089, 1324, 948, 1089, 747, 1177, 957, 904, 1080, 742
502666, 1542380689, 742, 1060, 1319, 938, 1055, 742, 1089, 962, 909, 1080, 742
502676, 1542380689, 742, 1065, 1309, 933, 1031, 742, 1085, 967, 928, 1119, 747
502686, 1542380689, 742, 1065, 1309, 928, 992, 742, 1094, 948, 923, 1133, 747
502696, 1542380689, 738, 1060, 1309, 899, 957, 742, 1089, 962, 923, 1153, 742
502706, 1542380689, 738, 1060, 1314, 904, 948, 742, 1114, 982, 948, 1187, 757
502716, 1542380689, 733, 1080, 1314, 894, 933, 747, 1138, 972, 933, 1197, 747
502726, 1542380689, 738, 1080, 1304, 865, 904, 742, 1119, 962, 928, 1217, 747
502736, 1542380689, 738, 1075, 1300, 874, 904, 742, 1129, 967, 938, 1241, 747
502746, 1542380689, 738, 1104, 1304, 845, 884, 742, 1124, 972, 938, 1246, 747
502756, 1542380689, 738, 1055, 1300, 855, 889, 742, 1143, 977, 948, 1246, 752
502766, 1542380689, 742, 1055, 1290, 840, 860, 738, 1148, 982, 967, 1260, 757
502776, 1542380689, 733, 1080, 1314, 830, 860, 747, 1168, 987, 987, 1285, 762
502786, 1542380689, 747, 1094, 1290, 826, 830, 738, 1163, 982, 982, 1295, 757
502796, 1542380689, 747, 1060, 1290, 821, 840, 742, 1173, 987, 997, 1295, 757
502806, 1542380689, 747, 1070, 1300, 821, 816, 738, 1177, 987, 1001, 1285, 762
502821, 1542380689, 742, 1080, 1290, 821, 806, 742, 1192, 1006, 997, 1309, 762
502831, 1542380689, 747, 1070, 1270, 816, 801, 738, 1192, 1001, 997, 1309, 757
502841, 1542380689, 747, 1060, 1280, 821, 811, 733, 1212, 1011, 1006, 1319, 757
502851, 1542380689, 738, 1070, 1285, 826, 830, 733, 1197, 1006, 1006, 1300, 752
502861, 1542380689, 742, 1060, 1280, 826, 830, 733, 1197, 1006, 1006, 1304, 752
502871, 1542380689, 742, 1080, 1285, 840, 840, 733, 1202, 1011, 1001, 1295, 752
502881, 1542380689, 742, 1070, 1285, 840, 855, 733, 1197, 1011, 1006, 1304, 747
502891, 1542380689, 738, 1065, 1295, 850, 855, 733, 1202, 1011, 1011, 1309, 747
502901, 1542380689, 738, 1070, 1300, 860, 865, 733, 1192, 1016, 1016, 1304, 762
502912, 1542380689, 733, 1080, 1319, 865, 874, 738, 1197, 1021, 1021, 1314, 752
502922, 1542380689, 738, 1070, 1309, 874, 894, 733, 1187, 1016, 1016, 1309, 747
502932, 1542380689, 738, 1065, 1319, 874, 889, 733, 1192, 1016, 1011, 1304, 752
502942, 1542380689, 738, 1065, 1309, 874, 894, 733, 1197, 1016, 1006, 1290, 742
502952, 1542380689, 733, 1065, 1309, 899, 909, 733, 742, 1016, 992, 1285, 742
502962, 1542380689, 728, 1060, 1314, 904, 923, 742, 738, 1016, 987, 1265, 742
502972, 1542380689, 728, 1080, 1304, 909, 962, 747, 747, 1021, 987, 1265, 747
502982, 1542380689, 718, 1060, 1314, 904, 972, 747, 742, 1016, 982, 1231, 742
502992, 1542380689, 728, 1060, 1319, 909, 977, 747, 738, 1006, 972, 1236, 742
503002, 1542380689, 728, 1060, 1324, 913, 982, 747, 742, 1011, 962, 1231, 747
503012, 1542380689, 728, 1060, 1329, 923, 987, 747, 738, 1001, 953, 1197, 747
503022, 1542380689, 728, 1060, 1324, 933, 992, 742, 742, 1001, 948, 1207, 742
503032, 1542380689, 728, 1055, 1324, 933, 1006, 742, 738, 997, 967, 1217, 752
503042, 1542380689, 718, 1055, 1329, 938, 1036, 752, 742, 1006, 957, 1197, 747
503052, 1542380689, 728, 1041, 1319, 938, 1016, 747, 738, 992, 948, 1187, 742
503062, 1542380689, 728, 1036, 1324, 943, 1011, 752, 742, 997, 948, 1173, 742
503072, 1542380689, 723, 1041, 1324, 933, 1031, 752, 738, 997, 943, 1158, 742
503083, 1542380689, 723, 1036, 1324, 943, 1041, 752, 738, 987, 943, 1158, 738
503093, 1542380689, 723, 1026, 1324, 943, 1050, 752, 738, 992, 943, 1173, 742
503103, 1542380689, 713, 1041, 1329, 948, 1070, 757, 742, 1001, 948, 1168, 747
503113, 1542380689, 728, 1036, 1319, 938, 1065, 752, 742, 997, 943, 1168, 742
503123, 1542380689, 728, 1026, 1314, 938, 1065, 752, 811, 997, 948, 1173, 742
503133, 1542380689, 728, 1016, 1309, 938, 1060, 752, 869, 997, 948, 1173, 742
503143, 1542380689, 728, 1026, 1304, 938, 1065, 752, 855, 1001, 948, 1177, 742
503153, 1542380689, 728, 1026, 1300, 933, 1060, 752, 899, 1006, 957, 1182, 742
503163, 1542380689, 733, 1021, 1304, 938, 1065, 752, 879, 1026, 977, 1197, 757
503173, 1542380689, 728, 1021, 1304, 953, 1070, 762, 879, 1011, 972, 1192, 752
503183, 1542380689, 733, 1016, 1290, 948, 1080, 757, 894, 1011, 972, 1192, 752
503193, 1542380689, 738, 1011, 1290, 953, 1075, 752, 879, 1011, 967, 1197, 752
503203, 1542380689, 738, 1006, 1280, 948, 1080, 752, 752, 1011, 967, 1202, 747
503213, 1542380689, 733, 1001, 1280, 943, 1085, 752, 865, 1016, 962, 1197, 752
503223, 1542380689, 733, 992, 1275, 948, 1099, 752, 894, 1016, 967, 1202, 752
503233, 1542380689, 723, 1001, 1285, 957, 1104, 757, 747, 1021, 982, 1212, 752
503243, 1542380689, 733, 982, 1275, 948, 1089, 752, 738, 1021, 977, 1207, 747
503254, 1542380689, 733, 977, 1275, 948, 1094, 752, 742, 1021, 972, 1202, 747
503264, 1542380689, 733, 967, 1260, 943, 1104, 752, 742, 1021, 972, 1207, 747
503274, 1542380689, 728, 967, 1265, 948, 1104, 752, 738, 1021, 972, 1202, 742
503284, 1542380689, 728, 962, 1265, 943, 1104, 752, 742, 1016, 972, 1197, 747
503294, 1542380689, 728, 972, 1265, 948, 1104, 767, 747, 1026, 977, 1207, 752
503304, 1542380689, 723, 982, 1265, 957, 1114, 757, 742, 1021, 972, 1197, 742
503314, 1542380689, 728, 982, 1260, 957, 1104, 752, 738, 1021, 967, 1197, 742
503324, 1542380689, 728, 967, 1260, 957, 1109, 757, 742, 1021, 972, 1197, 742
503334, 1542380689, 733, 972, 1260, 953, 1104, 757, 738, 1026, 967, 1202, 747
503344, 1542380689, 733, 972, 1265, 953, 1114, 757, 742, 1021, 972, 1202, 747
503354, 1542380689, 733, 972, 1265, 953, 1119, 757, 742, 1021, 972, 1202, 752
503364, 1542380689, 723, 972, 1280, 972, 1129, 762, 747, 1031, 977, 1212, 752
503374, 1542380689, 733, 967, 1270, 962, 1119, 757, 738, 1021, 972, 1207, 747
503384, 1542380689, 733, 967, 1265, 962, 1114, 757, 742, 1021, 972, 1202, 747
503394, 1542380689, 733, 967, 1270, 957, 1114, 757, 738, 1021, 972, 1207, 747
503404, 1542380689, 733, 972, 1265, 957, 1124, 757, 738, 1021, 972, 1202, 747
503414, 1542380689, 733, 967, 1270, 957, 1124, 757, 738, 1026, 972, 1202, 747
503424, 1542380689, 733, 957, 1265, 962, 1129, 777, 747, 1031, 977, 1207, 747
503434, 1542380689, 723, 972, 1275, 967, 1129, 767, 738, 1026, 972, 1197, 747
503444, 1542380690, 728, 962, 1270, 957, 1133, 762, 738, 1021, 967, 1192, 742
503454, 1542380690, 728, 957, 1270, 962, 1133, 762, 738, 1026, 972, 1192, 747
503464, 1542380690, 728, 957, 1270, 962, 1133, 762, 738, 1026, 967, 1192, 742
503474, 1542380690, 733, 957, 1270, 962, 1133, 757, 738, 1026, 967, 1192, 747
503484, 1542380690, 733, 962, 1270, 967, 1133, 757, 738, 1026, 962, 1182, 747
503494, 1542380690, 723, 962, 1280, 972, 1143, 767, 747, 1036, 972, 1192, 747
503504, 1542380690, 728, 962, 1270, 962, 1133, 757, 738, 1026, 962, 1182, 742
503514, 1542380690, 728, 957, 1265, 962, 1133, 757, 742, 1031, 962, 1182, 742
503524, 1542380690, 728, 962, 1221, 962, 1133, 757, 738, 1026, 962, 1182, 742
503534, 1542380690, 728, 962, 1217, 957, 1133, 757, 742, 1031, 967, 1177, 742
503544, 1542380690, 728, 962, 1231, 962, 1129, 757, 742, 1031, 967, 1182, 742
503554, 1542380690, 728, 957, 1226, 962, 1148, 767, 1158, 1041, 977, 1187, 747
503564, 1542380690, 728, 967, 1221, 967, 1133, 757, 1212, 1031, 967, 1163, 742
503574, 1542380690, 733, 957, 1236, 962, 1119, 757, 1207, 1031, 967, 1168, 742
503584, 1542380690, 733, 962, 1270, 957, 1124, 752, 1197, 1031, 972, 1168, 742
503595, 1542380690, 733, 962, 1270, 962, 1124, 757, 1207, 1036, 972, 1168, 738
503605, 1542380690, 733, 967, 1270, 957, 1119, 752, 1212, 1031, 972, 1173, 742
503615, 1542380690, 733, 972, 1270, 962, 1119, 752, 1207, 1036, 967, 1163, 752
503625, 1542380690, 723, 977, 1275, 962, 1119, 757, 1231, 1045, 977, 1163, 742
503635, 1542380690, 733, 972, 1270, 953, 1114, 752, 738, 1041, 967, 1163, 742
503645, 1542380690, 723, 972, 1265, 953, 1109, 752, 738, 1041, 972, 1168, 742
503655, 1542380690, 723, 977, 1270, 953, 1114, 747, 742, 1045, 967, 1168, 738
503665, 1542380690, 723, 977, 1265, 953, 1104, 747, 738, 1055, 972, 1163, 742
503675, 1542380690, 723, 977, 1265, 957, 1104, 752, 738, 1050, 967, 1148, 742
503685, 1542380690, 723, 977, 1290, 977, 1119, 757, 742, 1060, 982, 1158, 747
503695, 1542380690, 718, 982, 1270, 962, 1109, 752, 738, 1050, 972, 1153, 742
503705, 1542380690, 723, 972, 1265, 957, 1104, 757, 747, 1050, 972, 1148, 742
503715, 1542380690, 723, 977, 1265, 957, 1109, 752, 1236, 1045, 977, 1158, 742
503725, 1542380690, 733, 977, 1260, 957, 1099, 757, 1236, 1045, 982, 1163, 742
503735, 1542380690, 733, 977, 1265, 962, 1104, 757, 1236, 1045, 977, 1168, 738
503745, 1542380690, 733, 977, 1265, 957, 1099, 752, 1241, 1050, 1001, 1187, 747
503755, 1542380690, 723, 982, 1275, 962, 1109, 757, 1251, 1050, 987, 1177, 742
503766, 1542380690, 733, 977, 1265, 962, 1099, 752, 1246, 1045, 982, 1173, 742
503776, 1542380690, 733, 977, 1260, 962, 1099, 752, 1251, 1045, 987, 1177, 742
503786, 1542380690, 733, 977, 1260, 957, 1099, 752, 1246, 1041, 982, 1177, 738
503796, 1542380690, 728, 977, 1260, 962, 1094, 752, 1260, 1050, 992, 1177, 742
503806, 1542380690, 733, 977, 1260, 957, 1099, 752, 1260, 1045, 987, 1177, 742
503822, 1542380690, 718, 982, 1265, 967, 1109, 757, 1270, 1045, 987, 1187, 747
503832, 1542380690, 733, 982, 1265, 962, 1109, 757, 1270, 1045, 987, 1182, 742
503842, 1542380690, 733, 982, 1260, 953, 1099, 752, 1265, 1045, 982, 1187, 742
503852, 1542380690, 733, 972, 1251, 957, 1099, 752, 1270, 1045, 987, 1182, 742
503862, 1542380690, 733, 972, 1251, 957, 1099, 752, 1265, 1041, 992, 1177, 742
503872, 1542380690, 733, 972, 1251, 962, 1099, 752, 1275, 1045, 992, 1177, 742
503882, 1542380690, 733, 972, 1246, 957, 1094, 767, 1285, 1055, 997, 1192, 747
503892, 1542380690, 728, 977, 1251, 957, 1109, 757, 1275, 1045, 987, 1187, 742
503902, 1542380690, 733, 972, 1246, 953, 1099, 747, 1270, 1041, 987, 1182, 742
503912, 1542380690, 733, 972, 1241, 953, 1089, 752, 1270, 1045, 987, 1187, 742
503922, 1542380690, 733, 967, 1236, 953, 1094, 752, 1265, 1041, 992, 1187, 742
503932, 1542380690, 733, 972, 1236, 938, 1104, 752, 1270, 1045, 992, 1192, 742
503942, 1542380690, 733, 972, 1236, 933, 1099, 752, 1270, 1045, 982, 1192, 742
503952, 1542380690, 723, 972, 1241, 938, 1099, 757, 1280, 1060, 992, 1202, 747
503962, 1542380690, 733, 967, 1226, 933, 1094, 752, 1275, 1050, 987, 1187, 742
503972, 1542380690, 733, 967, 1221, 938, 1094, 752, 1275, 1050, 987, 1197, 742
503982, 1542380690, 728, 972, 1217, 928, 1080, 752, 1275, 1050, 987, 1207, 742
503992, 1542380690, 728, 962, 1217, 928, 1075, 752, 1270, 1045, 987, 1207, 742
504002, 1542380690, 728, 962, 1217, 928, 1075, 752, 1275, 1045, 992, 1217, 742
504012, 1542380690, 728, 957, 1231, 938, 1085, 762, 1285, 1055, 1001, 1231, 747
504022, 1542380690, 723, 967, 1221, 923, 1075, 757, 1275, 1045, 997, 1221, 738
504032, 1542380690, 728, 957, 1212, 933, 1065, 752, 1275, 1045, 997, 1221, 742
504042, 1542380690, 728, 962, 1207, 933, 1065, 747, 1275, 1045, 997, 1226, 742
504052, 1542380690, 728, 957, 1207, 928, 1060, 752, 1275, 1045, 997, 1221, 742
504062, 1542380690, 728, 962, 1207, 933, 1045, 752, 1275, 1050, 1001, 1226, 742
504072, 1542380690, 728, 957, 1207, 923, 1045, 752, 1275, 1050, 1011, 1246, 747
504082, 1542380690, 723, 967, 1207, 923, 1055, 752, 1285, 1055, 1001, 1236, 742
504092, 1542380690, 728, 957, 1207, 918, 1045, 752, 1285, 1050, 997, 1231, 742
504102, 1542380690, 728, 957, 1202, 913, 1036, 752, 1280, 1050, 1001, 1241, 742
504112, 1542380690, 728, 957, 1207, 913, 1041, 752, 1275, 1050, 1001, 1236, 742
504122, 1542380690, 728, 953, 1207, 918, 1045, 752, 1275, 1050, 1006, 1226, 742
504132, 1542380690, 733, 962, 1207, 923, 1041, 752, 1275, 1050, 1001, 1231, 742
504142, 1542380690, 723, 967, 1217, 928, 1050, 757, 1285, 1060, 1016, 1246, 747
504152, 1542380690, 733, 962, 1207, 923, 1041, 752, 1275, 1050, 1006, 1241, 742
504162, 1542380690, 733, 962, 1202, 923, 1045, 752, 1280, 1060, 1011, 1251, 742
504172, 1542380690, 733, 962, 1202, 918, 1041, 752, 1280, 1055, 1006, 1251, 742
504182, 1542380690, 733, 957, 1197, 913, 1036, 752, 1280, 1055, 1006, 1246, 742
504192, 1542380690, 733, 962, 1202, 913, 1045, 752, 1280, 1055, 1001, 1251, 742
504202, 1542380690, 733, 957, 1207, 938, 1045, 762, 1285, 1065, 1016, 1260, 747
504212, 1542380690, 723, 967, 1212, 928, 1036, 752, 1275, 1055, 1006, 1251, 742
504222, 1542380690, 733, 962, 1197, 923, 1036, 752, 1285, 1060, 1006, 1251, 742
504232, 1542380690, 733, 962, 1197, 923, 1036, 752, 1280, 1055, 1006, 1246, 742
504242, 1542380690, 733, 967, 1192, 923, 1036, 752, 1285, 1060, 1006, 1246, 742
504252, 1542380690, 728, 972, 1197, 928, 1036, 752, 1285, 1060, 1006, 1251, 742
504262, 1542380690, 728, 977, 1192, 928, 1045, 757, 1285, 1085, 1016, 1260, 747
504272, 1542380690, 723, 977, 1202, 933, 1045, 757, 1290, 1065, 1006, 1251, 742
504282, 1542380690, 728, 972, 1192, 923, 1041, 752, 1280, 1065, 1001, 1246, 742
504292, 1542380690, 728, 972, 1192, 923, 1031, 752, 1285, 1055, 1001, 1251, 742
504302, 1542380690, 728, 977, 1192, 918, 1031, 752, 1285, 1065, 997, 1256, 742
504312, 1542380690, 728, 967, 1192, 913, 1031, 752, 1290, 1060, 1001, 1256, 742
504322, 1542380690, 733, 972, 1192, 913, 1031, 752, 1295, 1060, 1001, 1256, 742
504332, 1542380690, 718, 982, 1202, 923, 1031, 752, 1300, 1070, 1001, 1260, 747
504342, 1542380690, 733, 972, 1192, 918, 1031, 752, 1309, 1065, 1001, 1251, 742
504352, 1542380690, 733, 972, 1192, 923, 1031, 747, 1304, 1065, 1006, 1251, 742
504363, 1542380690, 733, 972, 1197, 923, 1036, 752, 1304, 1060, 1006, 1246, 742
504373, 1542380690, 733, 972, 1197, 928, 1041, 757, 1304, 1065, 1011, 1241, 742
504383, 1542380690, 733, 967, 1202, 928, 1050, 752, 1304, 1060, 1016, 1260, 747
504393, 1542380690, 733, 972, 1221, 943, 1065, 762, 1324, 1070, 1031, 1265, 752
504403, 1542380690, 728, 972, 1207, 943, 1055, 757, 1309, 1065, 1031, 1260, 747
504413, 1542380690, 738, 967, 1202, 938, 1065, 752, 1314, 1070, 1026, 1260, 747
504423, 1542380690, 738, 972, 1207, 938, 1065, 752, 1309, 1065, 1026, 1280, 747
504433, 1542380690, 738, 967, 1207, 943, 1070, 752, 1314, 1060, 1026, 1275, 747
504443, 1542380691, 738, 972, 1207, 943, 1065, 752, 1314, 1070, 1031, 1280, 747
504453, 1542380691, 733, 972, 1202, 933, 1060, 752, 1324, 1089, 1041, 1290, 747
504463, 1542380691, 728, 982, 1217, 938, 1065, 757, 1329, 1070, 1031, 1275, 747
504473, 1542380691, 733, 977, 1207, 933, 1055, 752, 1329, 1070, 1026, 1270, 742
504483, 1542380691, 733, 977, 1207, 928, 1050, 752, 1319, 1070, 1026, 1270, 742
504493, 1542380691, 728, 982, 1207, 928, 1045, 752, 1324, 1065, 1016, 1265, 742
504503, 1542380691, 728, 987, 1207, 928, 1041, 747, 1314, 1075, 1021, 1265, 747
504513, 1542380691, 728, 987, 1207, 928, 1036, 747, 1309, 1055, 1021, 1251, 742
504523, 1542380691, 718, 992, 1217, 933, 1031, 752, 1324, 1075, 1026, 1256, 747
504534, 1542380691, 728, 992, 1212, 928, 1016, 752, 1309, 1065, 1021, 1236, 742
504544, 1542380691, 728, 992, 1207, 928, 1021, 747, 1314, 1065, 1016, 1231, 742
504554, 1542380691, 728, 997, 1217, 928, 1016, 747, 1314, 1065, 1021, 1226, 742
504564, 1542380691, 728, 997, 1217, 933, 1021, 747, 1324, 1065, 1011, 1231, 742
504574, 1542380691, 728, 997, 1217, 938, 1016, 747, 1319, 1065, 1011, 1231, 742
504584, 1542380691, 728, 1001, 1241, 948, 1036, 752, 1329, 1070, 1021, 1241, 747
504594, 1542380691, 723, 1006, 1231, 933, 1021, 747, 1314, 1070, 1011, 1226, 742
504604, 1542380691, 728, 1001, 1231, 938, 1026, 747, 1324, 1065, 1011, 1217, 738
504614, 1542380691, 728, 1006, 1231, 933, 1016, 742, 1329, 1065, 1001, 1217, 738
504624, 1542380691, 728, 1006, 1231, 933, 1016, 742, 1329, 1065, 1006, 1197, 742
504634, 1542380691, 728, 1006, 1236, 928, 1011, 742, 1329, 1065, 992, 1197, 742
504644, 1542380691, 723, 1006, 1236, 928, 1006, 757, 1348, 1075, 987, 1163, 742
